alert_id,account_id,triggered_date,rule_id,rule_name,severity,status,true_sar,triggered_by_typology_txn,f01_vol_7d_log,f02_vol_30d_log,f03_vol_ratio_7_30,f04_max_txn_log,f05_vol_vs_revenue,f06_txn_count_7d,f07_txn_count_30d,f08_velocity_ratio,f09_recency_gap_days,f10_account_age_days,f11_cash_fraction_30d,f12_structuring_count_30d,f13_round_amount_count_30d,f14_digital_channel_fraction,f15_night_fraction_30d,f16_intl_fraction_30d,f17_distinct_jurisdictions_30d,f18_very_high_jur_flag,f19_shell_counterparty_fraction,f20_pep_flag,f21_adverse_media_flag,f22_high_risk_industry,f23_prior_alerts_90d,f24_account_jurisdiction_score
ALTccfd9cfff5b6,ACC000178,2023-01-01,R15,Cross-Border Fan-Out,high,open,1,1,12.898359881443687,12.898359881443687,4.285714285714286,11.520903555205116,17.198368446125027,9.0,9.0,4.2857142857142865,917.0,917.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.9799375546674399,3.0,1.0,0.8,0.0,0.0,0.0,4.0,1.0
ALT4c216f3ee354,ACC000191,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,7.4479435692514615,7.4479435692514615,4.285714285714286,6.892255779935185,0.12732981728160456,4.0,4.0,4.285714285714286,2599.0,2599.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTb6995ee15b75,ACC000202,2023-01-01,R09,PEP / Adverse Media High-Value Transaction,critical,open,0,0,9.54441903199138,9.54441903199138,4.285714285714286,8.517335181335191,0.7744240699500483,6.0,6.0,4.285714285714286,641.0,641.0,0.30326310566086645,0.0,0.0,0.8333333333333334,0.0,0.3580035988609097,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33
ALTe3ef58b3f236,ACC000203,2023-01-01,R02,Large Cash Transaction,high,open,0,0,9.334702606052987,9.334702606052987,4.285714285714286,9.13138374097447,1.9078690419425008,4.0,4.0,4.285714285714286,2230.0,2230.0,0.8814987909842217,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT016c686f7db1,ACC000206,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,9.02424088779296,9.02424088779296,4.285714285714286,8.603596550266962,0.14777320403586686,4.0,4.0,4.285714285714286,3174.0,3174.0,0.0,0.0,0.0,0.75,0.0,0.09292113756202634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
ALT899c7a5bd941,ACC000210,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,7.055200671388662,7.055200671388662,4.285714285714286,6.070968648220581,0.03584257461540747,4.0,4.0,4.285714285714286,153.0,153.0,0.3731852453211501,0.0,0.0,0.75,0.0,0.10071078791228723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT7f658ac40a26,ACC000211,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,7.808404314866335,7.808404314866335,4.2857142857142865,7.741794198239564,1.696724759822617,3.0,3.0,4.285714285714286,313.0,313.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT9ad13195fb9c,ACC000217,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,8.435136790956939,8.435136790956939,4.285714285714285,8.201876783747775,0.4489815019738183,3.0,3.0,4.285714285714286,2975.0,2975.0,0.7919024559727258,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT41b92866d023,ACC000223,2023-01-01,R02,Large Cash Transaction,critical,open,0,0,10.465569440004042,10.465569440004042,4.285714285714285,10.348555352116618,1.2503610982518674,4.0,4.0,4.285714285714286,3212.0,3212.0,0.889569513490219,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
ALTe196e6b6431d,ACC000223,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,10.465569440004042,10.465569440004042,4.285714285714285,10.348555352116618,1.2503610982518674,4.0,4.0,4.285714285714286,3212.0,3212.0,0.889569513490219,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33
ALTc56082905008,ACC000230,2023-01-01,R05,Dormant Account Sudden Activity,high,open,0,0,9.171610978105813,9.171610978105813,4.2857142857142865,8.851378529362629,0.3532263714860456,4.0,4.0,4.285714285714286,2588.0,2588.0,0.0,0.0,0.0,1.0,0.0,0.7259517772434247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
ALT37a8c72dd0fa,ACC000230,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,9.171610978105813,9.171610978105813,4.2857142857142865,8.851378529362629,0.3532263714860456,4.0,4.0,4.285714285714286,2588.0,2588.0,0.0,0.0,0.0,1.0,0.0,0.7259517772434247,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67
ALT2f08a8a5583c,ACC000231,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,9.576413712302056,9.576413712302056,4.285714285714286,8.830911363818856,15.434918969835799,4.0,4.0,4.285714285714286,1611.0,1611.0,0.5346878313629841,0.0,0.0,0.75,0.0,0.45438191462875904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTbaf27f720127,ACC000243,2023-01-01,R09,PEP / Adverse Media High-Value Transaction,critical,open,0,0,8.316358927021863,8.316358927021863,4.285714285714286,7.710075199430433,0.5110234114715461,3.0,3.0,4.285714285714286,3619.0,3619.0,0.02769463274349268,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33
ALTcf5a9c068c09,ACC000244,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,8.877663722990054,8.877663722990054,4.285714285714286,8.740575114317682,8.799258650104942,3.0,3.0,4.285714285714286,1845.0,1845.0,0.8718750958987421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT5272f8c8f01b,ACC000245,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,8.309083562234866,8.309083562234866,4.285714285714286,7.286828498214089,2.2105638596204633,6.0,6.0,4.285714285714286,3103.0,3103.0,0.3596249867597467,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTb2e927ea134c,ACC000246,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,7.689480941314673,7.689480941314673,4.285714285714286,7.21706184753058,4.317959869526539,4.0,4.0,4.285714285714286,3298.0,3298.0,0.0,0.0,0.0,0.75,0.0,0.18415100904662493,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ALT3d43b2111b04,ACC000249,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,9.020150339763417,9.020150339763417,4.285714285714286,8.349638072165293,17.773568679723944,7.0,7.0,4.285714285714286,242.0,242.0,0.09985944149161367,0.0,0.0,0.5714285714285714,0.0,0.02294297098591754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTa7dcf2afc828,ACC000251,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,8.253974762253927,8.253974762253927,4.285714285714286,7.708585775409548,1.5968867552008643,5.0,5.0,4.2857142857142865,657.0,657.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
ALT3bd36dd4bf67,ACC000255,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,7.657863909541483,7.657863909541483,4.285714285714286,7.341840237327488,1.9267355578822782,3.0,3.0,4.285714285714286,511.0,511.0,0.7911569158361803,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT4c0e5357e8b7,ACC000265,2023-01-01,R02,Large Cash Transaction,high,open,0,0,10.068439120767556,10.068439120767556,4.2857142857142865,9.839169273810082,0.7402279399349335,3.0,3.0,4.285714285714286,1606.0,1606.0,0.7951052586056309,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
ALT1a9cfabadf0d,ACC000267,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,9.201528662647428,9.201528662647428,4.2857142857142865,8.711156716744119,9.90740611161647,4.0,4.0,4.285714285714286,1100.0,1100.0,0.0,0.0,0.0,0.5,0.0,0.06273161764334943,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33
ALTf273145e58fb,ACC000270,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,9.23106610249322,9.23106610249322,4.285714285714286,8.212893813141019,6.363320160073805,6.0,6.0,4.285714285714286,2445.0,2445.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTf5267fdbb273,ACC000278,2023-01-01,R06,High-Risk Jurisdiction Wire,high,open,0,0,9.486156066628661,9.486156066628661,4.2857142857142865,9.407955221274648,0.127331843113461,3.0,3.0,4.285714285714286,286.0,286.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTe0f73a1fc8e8,ACC000280,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,8.70735394128828,8.70735394128828,4.285714285714286,8.302367451000531,5.259411969380654,6.0,6.0,4.285714285714286,2929.0,2929.0,0.7317977182437954,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
ALTea98225a5611,ACC000281,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,6.4502492286463635,6.4502492286463635,4.285714285714285,6.073643433065626,0.003519342851031975,3.0,3.0,4.285714285714286,795.0,795.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.19401449688222075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTddfce7fb0a87,ACC000286,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,5.033570265378752,5.033570265378752,4.285714285714286,5.033570265378752,0.027063147936807693,1.0,1.0,4.285714285714286,17.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTde596e94d493,ACC000287,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,8.215844825800637,8.215844825800637,4.285714285714286,7.498736834780775,0.0170555736550259,3.0,3.0,4.285714285714286,1683.0,1683.0,0.0,0.0,0.0,1.0,0.0,0.13476650171709795,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT15248b551c91,ACC000291,2023-01-01,R08,Multiple Counterparty Layering,medium,open,0,0,9.04587602196268,9.04587602196268,4.285714285714286,8.85775562320149,5.96748390727778,4.0,4.0,4.285714285714286,228.0,228.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT9668ce2e1bf6,ACC000294,2023-01-01,R02,Large Cash Transaction,high,open,0,0,9.734199884372392,9.734199884372392,4.285714285714286,9.16706537129486,9.828751055097943,5.0,5.0,4.2857142857142865,2982.0,2982.0,0.8297307798004303,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALT2ccba044d736,ACC000294,2023-01-01,R09,PEP / Adverse Media High-Value Transaction,high,open,0,0,9.734199884372392,9.734199884372392,4.285714285714286,9.16706537129486,9.828751055097943,5.0,5.0,4.2857142857142865,2982.0,2982.0,0.8297307798004303,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALT430c7d9c7f81,ACC000295,2023-01-01,R02,Large Cash Transaction,high,open,0,0,9.72420597033356,9.72420597033356,4.285714285714286,9.608345725170492,1.6724170014886905,3.0,3.0,4.285714285714286,230.0,230.0,0.9954751050016122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT9c95dcef2e2e,ACC000000,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.751624005226164,9.751624005226164,4.285714285714286,9.197985362198759,0.126270329367148,9.0,9.0,4.2857142857142865,1.0,736.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.15756199686748995,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33
ALT4587805e2b48,ACC000000,2023-01-02,R15,Cross-Border Fan-Out,high,open,0,0,9.751624005226164,9.751624005226164,4.285714285714286,9.197985362198759,0.126270329367148,9.0,9.0,4.2857142857142865,1.0,736.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.15756199686748995,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33
ALT0bda4039d86e,ACC000001,2023-01-02,R08,Multiple Counterparty Layering,medium,open,1,1,11.932979436218297,11.932979436218297,4.285714285714286,11.667152199048147,11.871143231297317,7.0,7.0,4.285714285714286,1.0,3334.0,0.02685886652838239,0.0,0.0,1.0,0.0,0.0025599301776301014,2.0,1.0,0.5,0.0,0.0,1.0,1.0,0.33
ALTe20fe9f95e51,ACC000002,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.409623923981362,9.409623923981362,4.285714285714286,9.044957344863757,4.531078983909173,5.0,5.0,4.2857142857142865,1.0,3479.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
ALT64c206a0b85f,ACC000003,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.86021252040723,8.86021252040723,4.2857142857142865,7.833754728364891,21.664862537671446,8.0,8.0,4.285714285714286,1.0,2602.0,0.04710588248653651,0.0,0.0,1.0,0.0,0.06024857416202742,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALTb80a2349817b,ACC000004,2023-01-02,R03,Transaction Velocity Spike,high,open,0,0,8.885959736408362,8.885959736408362,4.285714285714286,7.474726804170336,0.028350057072689682,10.0,10.0,4.2857142857142865,1.0,3530.0,0.11045616462043924,0.0,0.0,0.5,0.0,0.07659277191768978,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTbda6516c2c31,ACC000004,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.885959736408362,8.885959736408362,4.285714285714286,7.474726804170336,0.028350057072689682,10.0,10.0,4.2857142857142865,1.0,3530.0,0.11045616462043924,0.0,0.0,0.5,0.0,0.07659277191768978,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALT19d625079c2c,ACC000005,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,10.018947892822865,10.018947892822865,4.285714285714286,9.34613881789236,17.371801817140554,6.0,6.0,4.285714285714286,1.0,1723.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33
ALT7307dd84f3f1,ACC000006,2023-01-02,R08,Multiple Counterparty Layering,high,open,0,0,8.506087753683914,8.506087753683914,4.285714285714286,7.524771673648664,9.171793254424697,9.0,9.0,4.2857142857142865,1.0,1797.0,0.12079825558580683,0.0,0.0,0.7777777777777778,0.0,0.026350282577299156,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ALT95ae29100fc5,ACC000007,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,8.587454058656682,8.587454058656682,4.285714285714286,8.187880464233317,0.02653254889516647,3.0,3.0,4.285714285714286,1413.0,1413.0,0.25769633820255305,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALTd183276d809d,ACC000007,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,10.353882685641011,10.353882685641011,4.285714285714286,9.880887586333163,0.15523738239005677,7.0,7.0,4.285714285714286,1.0,1414.0,0.1886709771671802,0.0,0.0,1.0,0.0,0.015152191178176561,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
ALTbb311597e09c,ACC000007,2023-01-02,R09,PEP / Adverse Media High-Value Transaction,critical,open,0,0,10.353882685641011,10.353882685641011,4.285714285714286,9.880887586333163,0.15523738239005677,7.0,7.0,4.285714285714286,1.0,1414.0,0.1886709771671802,0.0,0.0,1.0,0.0,0.015152191178176561,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
ALT65ffcab62c2c,ACC000008,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.23883647382931,9.23883647382931,4.285714285714286,8.071577738180858,0.02245008371488761,9.0,9.0,4.2857142857142865,1.0,889.0,0.12700742414021687,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT4dbb0a1eac80,ACC000009,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.762187467321201,8.762187467321201,4.285714285714286,8.600252268347433,0.1913043295945483,5.0,5.0,4.2857142857142865,1.0,1589.0,0.850472908548051,0.0,0.0,0.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33
ALTdfb68697d660,ACC000010,2023-01-02,R07,Rapid Fund Movement,high,open,0,0,8.232280613704395,8.232280613704395,4.285714285714286,7.647995947074166,1.7707710206638625,5.0,5.0,4.2857142857142865,1.0,681.0,0.014223014310794273,0.0,0.0,0.8,0.0,0.06766505293397881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
ALT46dcb4008782,ACC000011,2023-01-02,R01,Cash Structuring,critical,open,1,1,10.725793925317129,10.725793925317129,4.285714285714286,9.12762484550277,98.2850695344217,10.0,10.0,4.2857142857142865,1.0,2878.0,0.9241252937292713,5.0,0.0,0.4,0.0,0.02013980359824537,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.67
ALT2e4f4b8e3739,ACC000011,2023-01-02,R02,Large Cash Transaction,high,open,1,1,10.725793925317129,10.725793925317129,4.285714285714286,9.12762484550277,98.2850695344217,10.0,10.0,4.2857142857142865,1.0,2878.0,0.9241252937292713,5.0,0.0,0.4,0.0,0.02013980359824537,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.67
ALTaef8901c0dec,ACC000011,2023-01-02,R03,Transaction Velocity Spike,high,open,1,1,10.725793925317129,10.725793925317129,4.285714285714286,9.12762484550277,98.2850695344217,10.0,10.0,4.2857142857142865,1.0,2878.0,0.9241252937292713,5.0,0.0,0.4,0.0,0.02013980359824537,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.67
ALT831496ff9f49,ACC000011,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,10.725793925317129,10.725793925317129,4.285714285714286,9.12762484550277,98.2850695344217,10.0,10.0,4.2857142857142865,1.0,2878.0,0.9241252937292713,5.0,0.0,0.4,0.0,0.02013980359824537,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.67
ALT5974d5e82396,ACC000011,2023-01-02,R15,Cross-Border Fan-Out,high,open,0,0,10.725793925317129,10.725793925317129,4.285714285714286,9.12762484550277,98.2850695344217,10.0,10.0,4.2857142857142865,1.0,2878.0,0.9241252937292713,5.0,0.0,0.4,0.0,0.02013980359824537,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.67
ALT611297e78eef,ACC000012,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.361822768004131,8.361822768004131,4.285714285714286,7.889545320288934,1.9338656616597074,6.0,6.0,4.285714285714286,1.0,41.0,0.07391067627217263,0.0,0.0,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT9a9caf4bdc00,ACC000013,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.69012917451834,8.69012917451834,4.285714285714286,7.543093245742479,2.9746281057921395,7.0,7.0,4.285714285714286,1.0,53.0,0.20964504160391725,0.0,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT247b59e11c8c,ACC000014,2023-01-02,R02,Large Cash Transaction,high,open,1,1,10.354958953437109,10.354958953437109,4.285714285714286,9.323131412778277,0.5789998339206937,9.0,9.0,4.2857142857142865,1.0,2535.0,0.5434684126128609,1.0,0.0,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
ALTa3c9cbaeb1a0,ACC000015,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.73893479149854,9.73893479149854,4.285714285714286,9.321861174046669,17.556827354956226,7.0,7.0,4.285714285714286,1.0,733.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.02851549651447791,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALT377e8817a65c,ACC000017,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.42929676938372,9.42929676938372,4.2857142857142865,8.510879300692839,8.658140764340072,9.0,9.0,4.2857142857142865,1.0,3649.0,0.16553290532403186,0.0,0.0,0.7777777777777778,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTe6e8407923ea,ACC000018,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.11207802207236,8.11207802207236,4.285714285714286,6.958305797580038,16.563152141508496,7.0,7.0,4.285714285714286,1.0,2319.0,0.31523923803809806,0.0,0.0,0.8571428571428571,0.0,0.2831738413079346,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALTabf3e9dbcfa7,ACC000019,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.086158280966641,9.086158280966641,4.285714285714286,8.0495260305013,0.6131659470054386,7.0,7.0,4.285714285714286,1.0,1306.0,0.06746089711579073,0.0,0.0,0.8571428571428571,0.0,0.11347508093473246,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67
ALT419f61add92e,ACC000021,2023-01-02,R01,Cash Structuring,critical,open,1,1,11.262258855380903,11.262258855380903,4.2857142857142865,9.190364169616723,26.33986184862915,12.0,12.0,4.285714285714286,1.0,1378.0,0.8515041917232513,7.0,0.0,0.3333333333333333,0.0,0.006621208683136147,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33
ALTfe8c0d5cb2f9,ACC000021,2023-01-02,R02,Large Cash Transaction,high,open,1,1,11.262258855380903,11.262258855380903,4.2857142857142865,9.190364169616723,26.33986184862915,12.0,12.0,4.285714285714286,1.0,1378.0,0.8515041917232513,7.0,0.0,0.3333333333333333,0.0,0.006621208683136147,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.33
ALTd7be7e91a1d4,ACC000021,2023-01-02,R03,Transaction Velocity Spike,high,open,1,1,11.262258855380903,11.262258855380903,4.2857142857142865,9.190364169616723,26.33986184862915,12.0,12.0,4.285714285714286,1.0,1378.0,0.8515041917232513,7.0,0.0,0.3333333333333333,0.0,0.006621208683136147,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33
ALTc0665da7a0a3,ACC000022,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.790950793572666,9.790950793572666,4.2857142857142865,9.483916167080253,4.661247326412437,7.0,7.0,4.285714285714286,1.0,1377.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.03667036181281893,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
ALTd5d6d7e449d4,ACC000023,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.485355714967447,8.485355714967447,4.285714285714286,8.126175219054959,0.022341264204070316,7.0,7.0,4.285714285714286,1.0,2754.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.028498736143005833,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
ALT16b4dcc72396,ACC000024,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.697870063123514,8.697870063123514,4.285714285714286,7.804528782829866,0.19845514120669436,7.0,7.0,4.285714285714286,1.0,332.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.40918729567183265,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67
ALT801b1e9b58ff,ACC000027,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,10.691014935150564,10.691014935150564,4.285714285714286,10.391529999578246,36.47006604055355,9.0,9.0,4.2857142857142865,1.0,3059.0,0.0467174422916368,0.0,0.0,0.6666666666666666,0.0,0.7411940006506196,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ALTb35e7ec186c6,ACC000030,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.459954466619928,9.459954466619928,4.2857142857142865,8.51595041949502,60.257758580215025,8.0,8.0,4.285714285714286,1.0,730.0,0.3890192686784632,0.0,0.0,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTfcc9c7befbcc,ACC000031,2023-01-02,R08,Multiple Counterparty Layering,high,open,0,0,11.373377839627533,11.373377839627533,4.2857142857142865,11.016747373737429,35.56294466888013,9.0,9.0,4.2857142857142865,1.0,3330.0,0.0008123102309927456,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALT9889935539f4,ACC000033,2023-01-02,R03,Transaction Velocity Spike,high,open,0,0,9.325909402976475,9.325909402976475,4.285714285714286,8.226477187913206,2.3980036790076507,10.0,10.0,4.2857142857142865,1.0,2031.0,0.0329433398787611,0.0,0.0,0.9,0.0,0.10028759492949114,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALTa68059dfad0e,ACC000034,2023-01-01,R07,Rapid Fund Movement,high,open,0,0,8.76813555048798,8.76813555048798,4.2857142857142865,8.306997947775942,0.10548680179544179,3.0,3.0,4.285714285714286,3597.0,3597.0,0.050446835730672136,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT6356a6dab3f0,ACC000035,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.590477415637203,9.590477415637203,4.285714285714286,8.927158823622573,20.066481880428668,9.0,9.0,4.2857142857142865,1.0,914.0,0.21095881043637618,0.0,0.0,0.7777777777777778,0.0,0.15012530899865628,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ALTd9e6ce4eeab3,ACC000038,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.735878820946118,8.735878820946118,4.285714285714286,8.002145333217026,1.9710670223619093,7.0,7.0,4.285714285714286,1.0,298.0,0.021552112132707517,0.0,0.0,0.8571428571428571,0.0,0.4800295762875329,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.67
ALTf7844f74002c,ACC000039,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,9.32818207257841,9.32818207257841,4.285714285714286,8.575624350527754,0.9557365893360361,8.0,8.0,4.285714285714286,1.0,1328.0,0.0,0.0,0.0,0.625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTa3c7a9aee5bc,ACC000042,2023-01-02,R03,Transaction Velocity Spike,high,open,0,0,9.744965917319533,9.744965917319533,4.285714285714286,8.632943941155617,12.942948795728931,10.0,10.0,4.2857142857142865,1.0,2604.0,0.10399839691476404,0.0,0.0,0.6,0.0,0.004984446674857869,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALTc2d72cc5eb18,ACC000042,2023-01-02,R08,Multiple Counterparty Layering,high,open,0,0,9.744965917319533,9.744965917319533,4.285714285714286,8.632943941155617,12.942948795728931,10.0,10.0,4.2857142857142865,1.0,2604.0,0.10399839691476404,0.0,0.0,0.6,0.0,0.004984446674857869,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ALTeef7e1472370,ACC000043,2023-01-02,R08,Multiple Counterparty Layering,medium,open,0,0,8.684064336270014,8.684064336270014,4.2857142857142865,7.437724489395307,9.075281537586998,8.0,8.0,4.285714285714286,1.0,704.0,0.5392711371743064,0.0,0.0,0.875,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
